"No,Provinsi Asal,Covid19+ Total,Covid19+ Dirawat,Covid19+ Sembuh,""Covid19+ "
"Meninggal"",Covid19+ Isolasi,,Covid19+ Total,Covid19+ Dirawat,Covid19+ Sembuh,""Covid19+ "
"Meninggal"",Covid19+ Isolasi,,,,17-Jan,Kasus Harian,18-Jan,17-Jan,Sembuh Harian,18-Jan,17-Jan,Meninggal Dunia Harian,18-Jan"
"11,Jawa Timur,""389,688"",""4,591"",""355,314"",""29,014"",769,0,""390,235"",""4,426"",""355,995"",""29,053"",761,0,11,Jawa Timur,""389,688"",547,""390,235"",""355,314"",681,""355,995"",""29,014"",39,""29,053"""
"12,Kalimantan Barat,""59,301"",""1,853"",""55,738"",""1,710"",,0,""59,445"",""1,954"",""55,778"",""1,713"",,0,12,Kalimantan Barat,""59,301"",144,""59,445"",""55,738"",40,""55,778"",""1,710"",3,""1,713"""
"13,Kalimantan Timur,""154,183"",""3,817"",""145,123"",""5,243"",,0,""154,423"",""3,610"",""145,552"",""5,261"",,0,13,Kalimantan Timur,""154,183"",240,""154,423"",""145,123"",429,""145,552"",""5,243"",18,""5,261"""
"14,Kalimantan Tengah,""45,055"",""1,691"",""41,832"",""1,532"",,0,""45,127"",""1,628"",""41,964"",""1,535"",,0,14,Kalimantan Tengah,""45,055"",72,""45,127"",""41,832"",132,""41,964"",""1,532"",3,""1,535"""
"15,Kalimantan Selatan,""68,091"",""2,619"",""63,195"",""2,277"",,0,""68,237"",""2,594"",""63,357"",""2,286"",,0,15,Kalimantan Selatan,""68,091"",146,""68,237"",""63,195"",162,""63,357"",""2,277"",9,""2,286"""
"16,Kalimantan Utara,""33,656"",""2,519"",""30,393"",744,,0,""33,681"",""2,544"",""30,393"",744,,0,16,Kalimantan Utara,""33,656"",25,""33,681"",""30,393"",0,""30,393"",744,0,744"
"17,Kepulauan Riau,""52,948"",619,""50,631"",""1,698"",,0,""53,003"",582,""50,719"",""1,702"",,0,17,Kepulauan Riau,""52,948"",55,""53,003"",""50,631"",88,""50,719"",""1,698"",4,""1,702"""
"18,Nusa Tenggara Barat,""26,667"",854,""25,020"",793,,0,""26,745"",828,""25,124"",793,,0,18,Nusa Tenggara Barat,""26,667"",78,""26,745"",""25,020"",104,""25,124"",793,0,793"
"19,Sumatera Selatan,""58,821"",394,""54,599"",""2,972"",856,0,""58,900"",369,""54,745"",""2,977"",809,0,19,Sumatera Selatan,""58,821"",79,""58,900"",""54,599"",146,""54,745"",""2,972"",5,""2,977"""
"20,Sumatera Barat,""88,060"",""3,426"",""82,583"",""2,051"",,0,""88,189"",""3,281"",""82,850"",""2,058"",,0,20,Sumatera Barat,""88,060"",129,""88,189"",""82,583"",267,""82,850"",""2,051"",7,""2,058"""
"21,Sulawesi Utara,""33,313"",""1,815"",""30,508"",990,,0,""33,398"",""1,808"",""30,599"",991,,0,21,Sulawesi Utara,""33,313"",85,""33,398"",""30,508"",91,""30,599"",990,1,991"
"22,Sumatera Utara,""105,247"",""8,262"",""93,689"",""3,296"",,0,""105,424"",""8,056"",""94,072"",""3,296"",,0,22,Sumatera Utara,""105,247"",177,""105,424"",""93,689"",383,""94,072"",""3,296"",0,""3,296"""
"23,Sulawesi Tenggara,""19,776"",827,""18,444"",505,,0,""19,776"",827,""18,444"",505,,0,23,Sulawesi Tenggara,""19,776"",N/A,""19,776"",""18,444"",N/A,""18,444"",505,N/A,505"
"24,Sulawesi Selatan,""106,777"",""1,143"",""101,572"",""2,129"",""1,933"",0,""106,924"",""1,118"",""101,789"",""2,132"",""1,885"",0,24,Sulawesi Selatan,""106,777"",147,""106,924"",""101,572"",217,""101,789"",""2,129"",3,""2,132"""
"25,Sulawesi Tengah,""44,570"",""2,896"",""40,201"",""1,473"",,0,""44,730"",""2,707"",""40,542"",""1,481"",,0,25,Sulawesi Tengah,""44,570"",160,""44,730"",""40,201"",341,""40,542"",""1,473"",8,""1,481"""
"26,Lampung,""47,956"",""2,681"",""41,597"",""3,678"",,0,""48,048"",""2,607"",""41,755"",""3,686"",,0,26,Lampung,""47,956"",92,""48,048"",""41,597"",158,""41,755"",""3,678"",8,""3,686"""
"27,Riau,""125,490"",371,""118,938"",""3,926"",""2,255"",0,""125,644"",354,""119,239"",""3,936"",""2,115"",0,27,Riau,""125,490"",154,""125,644"",""118,938"",301,""119,239"",""3,926"",10,""3,936"""
"28,Maluku Utara,""11,863"",171,""11,391"",301,,0,""11,869"",175,""11,393"",301,,0,28,Maluku Utara,""11,863"",6,""11,869"",""11,391"",2,""11,393"",301,0,301"
"29,Maluku,""14,468"",287,""13,919"",262,,0,""14,471"",283,""13,925"",263,,0,29,Maluku,""14,468"",3,""14,471"",""13,919"",6,""13,925"",262,1,263"
"30,Papua Barat,""22,692"",202,""22,144"",346,,0,""22,703"",195,""22,161"",347,,0,30,Papua Barat,""22,692"",11,""22,703"",""22,144"",17,""22,161"",346,1,347"
"31,Papua,""42,231"",""1,090"",""39,966"",""1,175"",,0,""42,294"",""1,145"",""39,973"",""1,176"",,0,31,Papua,""42,231"",63,""42,294"",""39,966"",7,""39,973"",""1,175"",1,""1,176"""
"32,Sulawesi Barat,""11,842"",52,""10,831"",321,638,0,""11,881"",32,""10,968"",321,560,0,32,Sulawesi Barat,""11,842"",39,""11,881"",""10,831"",137,""10,968"",321,0,321"
"33,Nusa Tenggara Timur,""53,895"",""9,724"",""43,002"",""1,169"",,0,""54,042"",""9,724"",""43,147"",""1,171"",,0,33,Nusa Tenggara Timur,""53,895"",147,""54,042"",""43,002"",145,""43,147"",""1,169"",2,""1,171"""
"34,Gorontalo,""11,494"",338,""10,711"",445,,0,""11,502"",345,""10,711"",446,,0,34,Gorontalo,""11,494"",8,""11,502"",""10,711"",0,""10,711"",445,1,446"
"35,Dalam proses investigasi,,,,,,,,,,,,,,Total,""4,355,869"",""4,517"",""4,360,386"",""4,101,688"",""6,300"",""4,107,988"",""157,531"",223,""157,754"""
",,""4,355,869"",""86,247"",""4,101,688"",""157,531"",""10,403"",,""4,360,386"",""84,581"",""4,107,988"",""157,754"",""10,063"",,,,,,,,,,,,"
,,,,,,,,,,,,,,,,,,,,,,,,
",,,""96,650"",,,,,,""94,644"",,""-2,006"",,,,,,,,,,,,,"
